,TPR,Tapestry Inc,17.52,29.38,,-40.37%
,GPS,Gap Inc,17.31,31.77,,-45.51%
,HBI,Hanesbrands Inc.,15.78,29.91,,-47.24%
,BEN,"Franklin Resources, Inc.",20.37,39.45,,-48.37%
,F,Ford Motor Company,7.12,14.31,,-50.24%
,XOM,Exxon Mobil Corporation,36.66,72.86,,-49.68%
,KIM,Kimco Realty Corp,12.37,23.27,,-46.84%
,EOG,EOG Resources Inc,39.17,77.25,,-49.29%
,TAP,Molson Coors Beverage Co Class B,35.01,72.64,,-51.80%
,ALK,"Alaska Air Group, Inc.",41.51,79.74,,-47.94%
,AIG,American International Group Inc,29.4,58.65,,-49.87%
,WMB,Williams Companies Inc,20.85,43.57,,-52.15%
,MHK,"Mohawk Industries, Inc.",100.46,206.61,,-51.38%
,VNO,Vornado Realty Trust,35.28,72.57,,-51.38%
,MOS,Mosaic Co,18.13,39.29,,-53.86%
,WDC,Western Digital Corp,38.94,80.74,,-51.77%
,WFC,Wells Fargo & Co,24.81,53.47,,-53.60%
,CXO,Concho Resources Inc,47,98.1,,-52.09%
,FANG,Diamondback Energy Inc,31.06,66.7,,-53.43%
,HFC,HollyFrontier Corp,21.71,46.62,,-53.43%
,KHC,Kraft Heinz Co,31.87,75.39,,-57.73%
,SLG,SL Green Realty Corp,47.57,106.28,,-55.24%
,KMI,Kinder Morgan Inc,13.06,30.19,,-56.74%
,KSS,Kohl's Corporation,23.37,50.47,,-53.70%
,NWL,Newell Brands Inc,17.83,42.5,,-58.05%
,CTL,Centurylink Inc,10.87,26.47,,-58.93%
,WBA,Walgreens Boots Alliance Inc,35.11,90.92,,-61.38%
,HAL,Halliburton Company,14.33,37.01,,-61.28%
,SPG,Simon Property Group Inc,67.8,181.08,,-62.56%
,CCL,Carnival Corp,17.85,51.94,,-65.63%
,IVZ,Invesco Ltd.,10.68,33.26,,-67.89%
,NLSN,Nielsen Holdings PLC,15.36,46.55,,-67.00%
,MYL,Mylan NV,15.77,49.56,,-68.18%
,AAL,American Airlines Group Inc,13.26,42.64,,-68.90%
,LB,L Brands Inc,29.05,91.77,,-68.34%
,MRO,Marathon Oil Corporation,4.4,15.45,,-71.52%
,APA,Apache Corporation,11.93,40.43,,-70.49%
,NBL,"Noble Energy, Inc.",9.13,31.55,,-71.06%
,NOV,"National-Oilwell Varco, Inc.",11.3,38.68,,-70.79%
,NCLH,Norwegian Cruise Line Holdings Ltd,17.79,61.81,,-71.22%
,PRGO,Perrigo Company PLC,50.14,183.46,,-72.67%
,BKR,Baker Hughes Co,14.63,53.42,,-72.61%
,SLB,Schlumberger NV,18.03,73.59,,-75.50%
,GE,General Electric Company,6.15,25.3,,-75.69%
,UAA,Under Armour Inc Class A,11.72,49.34,,-76.25%
,DVN,Devon Energy Corp,9.12,39.17,,-76.72%
,FTI,TechnipFMC PLC,6.75,33.8,,-80.03%
,OXY,Occidental Petroleum Corporation,10.17,66.72,,-84.76%
,COTY,Coty Inc,3.39,28.75,,-88.21%
,,,,,,
,,,,,,
9/15/15,,,,,,
